DATE_TIME,current_contract,next_contract,carry_contract
2024-06-14 23:00:00,20240600,20250600,20250600
2025-06-16 23:00:00,20250600,20260600,20260600
2025-11-24 23:00:00,20260600,20270600,20270600
2025-11-26 23:00:00,20270600,20280600,20280600
