DATE_TIME,current_contract,next_contract,carry_contract
2025-04-28 09:00:00,20250500,20250600,20250600
2025-05-28 00:00:00,20250600,20250900,20250900
2025-08-28 00:00:00,20250900,20251200,20251200
2025-11-26 14:30:00,20251200,20260300,20260300
2026-02-25 14:30:00,20260300,20260600,20260600
