DATE_TIME,current_contract,next_contract,carry_contract
2023-06-13 23:00:00,20230600,20240600,20240600
2024-06-13 05:00:00,20240600,20250600,20250600
2025-06-13 23:00:00,20250600,20260600,20260600
2025-07-21 23:00:00,20260600,20270600,20270600
