DATE_TIME,current_contract,next_contract,carry_contract
2024-04-12 01:00:00,20240500,20240700,20240400
2024-06-12 05:00:00,20240700,20240900,20240600
2024-08-13 00:00:00,20240900,20241200,20240800
2024-11-12 23:00:00,20241200,20250300,20241100
2025-02-10 14:30:00,20250300,20250500,20250200
2025-04-11 17:00:00,20250500,20250700,20250400
2025-04-17 14:30:00,20250700,20250900,20250600
