DATE_TIME,current_contract,next_contract,carry_contract
2024-06-17 00:00:00,20240900,20241200,20240700
2024-09-13 23:00:00,20241200,20250300,20240900
2024-12-13 23:00:00,20250300,20250500,20241200
2025-02-14 14:30:00,20250500,20250700,20250300
2025-04-16 14:30:00,20250700,20250900,20250500
2025-04-16 14:30:00,20250900,20251200,20250700
