DATETIME,price
2021-12-13 23:00:00,1.5136000000000003
2021-12-14 23:00:00,1.5163000000000002
2021-12-15 23:00:00,1.5200000000000002
2021-12-16 23:00:00,1.5183000000000002
2021-12-17 23:00:00,1.5182000000000002
2021-12-20 23:00:00,1.5289000000000004
2021-12-21 23:00:00,1.5269000000000004
2021-12-22 23:00:00,1.5243000000000002
2021-12-23 23:00:00,1.5204000000000002
2021-12-27 23:00:00,1.5180000000000002
2021-12-28 23:00:00,1.5172000000000003
2021-12-29 23:00:00,1.5200000000000002
2021-12-30 23:00:00,1.5119000000000002
2021-12-31 23:00:00,1.5084000000000002
2022-01-03 23:00:00,1.5083000000000002
2022-01-04 23:00:00,1.5024000000000002
2022-01-05 23:00:00,1.5107000000000004
2022-01-06 23:00:00,1.5049000000000003
2022-01-07 23:00:00,1.5037000000000003
2022-01-10 23:00:00,1.5038000000000002
2022-01-11 23:00:00,1.4984000000000002
2022-01-12 23:00:00,1.4992000000000003
2022-01-13 23:00:00,1.4992000000000003
2022-01-14 23:00:00,1.5019000000000002
2022-01-17 23:00:00,1.4963000000000002
2022-01-18 23:00:00,1.4844000000000004
2022-01-19 23:00:00,1.4855000000000003
2022-01-20 23:00:00,1.4787000000000003
2022-01-21 23:00:00,1.4938000000000002
2022-01-24 23:00:00,1.4995000000000003
2022-01-25 23:00:00,1.4920000000000002
2022-01-26 23:00:00,1.4919000000000002
2022-01-27 23:00:00,1.4873000000000003
2022-01-28 23:00:00,1.4924000000000002
2022-01-31 23:00:00,1.4951000000000003
2022-02-01 23:00:00,1.4965000000000004
2022-02-02 23:00:00,1.4999000000000002
2022-02-03 23:00:00,1.5167000000000004
2022-02-04 23:00:00,1.5273000000000003
2022-02-07 23:00:00,1.5163000000000002
2022-02-08 23:00:00,1.5183000000000002
2022-02-09 23:00:00,1.5157000000000003
2022-02-10 23:00:00,1.5230000000000004
2022-02-11 23:00:00,1.5113000000000003
2022-02-14 23:00:00,1.5054000000000003
2022-02-15 23:00:00,1.5133000000000003
2022-02-16 23:00:00,1.5108000000000004
2022-02-17 23:00:00,1.5098000000000003
2022-02-18 23:00:00,1.5109000000000004
2022-02-21 23:00:00,1.5108000000000004
2022-02-22 23:00:00,1.5124000000000002
2022-02-23 23:00:00,1.5069000000000004
2022-02-24 23:00:00,1.5003000000000002
2022-02-25 23:00:00,1.4985000000000004
2022-02-28 23:00:00,1.4902000000000002
2022-03-01 23:00:00,1.4837000000000002
2022-03-02 23:00:00,1.4737000000000002
2022-03-03 23:00:00,1.4687000000000003
2022-03-04 23:00:00,1.4565000000000003
2022-03-07 23:00:00,1.4552000000000003
2022-03-08 23:00:00,1.4721000000000002
2022-03-09 23:00:00,1.4874000000000003
2022-03-10 23:00:00,1.4676000000000002
2022-03-11 23:00:00,1.4538000000000002
2022-03-14 23:00:00,1.4715
2022-03-15 23:00:00,1.4644000000000001
2022-03-16 23:00:00,1.4657000000000002
2022-03-17 23:00:00,1.4692
2022-03-18 23:00:00,1.4580000000000002
2022-03-21 23:00:00,1.453
2022-03-22 23:00:00,1.4526000000000001
2022-03-23 23:00:00,1.4489
2022-03-24 23:00:00,1.4455000000000002
2022-03-25 23:00:00,1.4361000000000002
2022-03-28 23:00:00,1.4419000000000002
2022-03-29 23:00:00,1.4513
2022-03-30 23:00:00,1.4583000000000002
2022-03-31 23:00:00,1.4472
2022-04-01 23:00:00,1.4466
2022-04-04 23:00:00,1.4353
2022-04-05 23:00:00,1.4253
2022-04-06 23:00:00,1.4304000000000001
2022-04-07 23:00:00,1.4336000000000002
2022-04-08 23:00:00,1.4332
2022-04-11 23:00:00,1.4397000000000002
2022-04-12 23:00:00,1.4333
2022-04-13 23:00:00,1.4331
2022-04-14 23:00:00,1.4305
2022-04-18 23:00:00,1.4255000000000002
2022-04-19 23:00:00,1.4272
2022-04-20 23:00:00,1.4206
2022-04-21 23:00:00,1.4280000000000002
2022-04-22 23:00:00,1.4368
2022-04-25 23:00:00,1.4279000000000002
2022-04-26 23:00:00,1.4271
2022-04-27 23:00:00,1.4196000000000002
2022-04-28 23:00:00,1.4096000000000002
2022-04-29 23:00:00,1.4206
2022-05-02 23:00:00,1.4184
2022-05-03 23:00:00,1.4159000000000002
2022-05-04 23:00:00,1.4176000000000002
2022-05-05 23:00:00,1.4157000000000002
2022-05-06 23:00:00,1.4249
2022-05-09 23:00:00,1.4359000000000002
2022-05-10 23:00:00,1.4352
2022-05-11 23:00:00,1.4306
2022-05-12 23:00:00,1.4192
2022-05-13 23:00:00,1.4087
2022-05-16 23:00:00,1.4033000000000002
2022-05-17 23:00:00,1.4158000000000002
2022-05-18 23:00:00,1.4119000000000002
2022-05-19 23:00:00,1.4193000000000002
2022-05-20 23:00:00,1.4180000000000001
2022-05-23 23:00:00,1.4295000000000002
2022-05-24 23:00:00,1.4393
2022-05-25 23:00:00,1.4318000000000002
2022-05-26 23:00:00,1.4316000000000002
2022-05-27 23:00:00,1.4281000000000001
2022-05-30 23:00:00,1.4259000000000002
2022-05-31 23:00:00,1.4199000000000002
2022-06-01 23:00:00,1.4081000000000001
2022-06-02 23:00:00,1.4127
2022-06-03 23:00:00,1.4112000000000002
2022-06-06 23:00:00,1.4062000000000001
2022-06-07 23:00:00,1.4032000000000002
2022-06-08 23:00:00,1.4073000000000002
2022-06-09 23:00:00,1.4096000000000002
2022-06-10 23:00:00,1.4039000000000001
2022-06-13 23:00:00,1.4042000000000001
2022-06-14 23:00:00,1.4114000000000002
2022-06-15 23:00:00,1.4110000000000003
2022-06-16 23:00:00,1.4288
2022-06-17 23:00:00,1.4280000000000002
2022-06-20 23:00:00,1.4284000000000001
2022-06-21 23:00:00,1.4224
2022-06-22 23:00:00,1.4278000000000002
2022-06-23 23:00:00,1.4289
2022-06-24 23:00:00,1.4240000000000002
2022-06-27 23:00:00,1.4238000000000002
2022-06-28 23:00:00,1.4149000000000003
2022-06-29 23:00:00,1.4068000000000003
2022-06-30 23:00:00,1.4091000000000002
2022-07-01 23:00:00,1.4035000000000002
2022-07-04 23:00:00,1.4035000000000002
2022-07-05 23:00:00,1.3988000000000003
2022-07-06 23:00:00,1.3877000000000002
2022-07-07 23:00:00,1.3780000000000001
2022-07-08 23:00:00,1.3777000000000001
2022-07-11 23:00:00,1.3663
2022-07-12 23:00:00,1.3659000000000001
2022-07-13 23:00:00,1.3645000000000003
2022-07-14 23:00:00,1.374
2022-07-15 23:00:00,1.3731000000000002
2022-07-18 23:00:00,1.3756000000000002
2022-07-19 23:00:00,1.3770000000000002
2022-07-20 23:00:00,1.3698000000000001
2022-07-21 23:00:00,1.3728000000000002
2022-07-22 23:00:00,1.3758000000000001
2022-07-25 23:00:00,1.3712000000000002
2022-07-26 23:00:00,1.3634000000000002
2022-07-27 23:00:00,1.3671000000000002
2022-07-28 23:00:00,1.3627000000000002
2022-07-29 23:00:00,1.3669000000000002
2022-08-01 23:00:00,1.3747000000000003
2022-08-02 23:00:00,1.3654000000000002
2022-08-03 23:00:00,1.3615000000000002
2022-08-04 23:00:00,1.3741
2022-08-05 23:00:00,1.3737000000000001
2022-08-08 23:00:00,1.3674000000000002
2022-08-09 23:00:00,1.3725000000000003
2022-08-10 23:00:00,1.3737000000000001
2022-08-11 23:00:00,1.3738000000000001
2022-08-12 23:00:00,1.3677000000000001
2022-08-15 23:00:00,1.3673000000000002
2022-08-16 23:00:00,1.3625000000000003
2022-08-17 23:00:00,1.3698000000000001
2022-08-18 23:00:00,1.3617000000000001
2022-08-19 23:00:00,1.3593000000000002
2022-08-22 23:00:00,1.3522
2022-08-23 23:00:00,1.3469000000000002
2022-08-24 23:00:00,1.348
2022-08-25 23:00:00,1.3450000000000002
2022-08-26 23:00:00,1.3531000000000002
2022-08-29 23:00:00,1.3544000000000003
2022-08-30 23:00:00,1.3678000000000001
2022-08-31 23:00:00,1.3728000000000002
2022-09-01 23:00:00,1.364
2022-09-02 23:00:00,1.3625000000000003
2022-09-05 23:00:00,1.3625000000000003
2022-09-06 23:00:00,1.3574000000000002
2022-09-07 23:00:00,1.366
2022-09-08 23:00:00,1.3626000000000003
2022-09-09 23:00:00,1.3625000000000003
2022-09-12 23:00:00,1.3677000000000001
2022-09-13 23:00:00,1.3660000000000003
2022-09-14 14:30:00,1.3695000000000002
2022-09-14 15:00:00,1.3666000000000003
2022-09-14 16:00:00,1.3676000000000001
2022-09-14 17:00:00,1.3687000000000002
2022-09-14 18:00:00,1.3682000000000003
2022-09-14 23:00:00,1.3684000000000003
2022-09-15 14:30:00,1.3713000000000002
2022-09-15 15:00:00,1.3704000000000003
2022-09-15 16:00:00,1.3733000000000002
2022-09-15 23:00:00,1.3746000000000003
2022-09-16 14:30:00,1.3792000000000002
2022-09-16 15:00:00,1.3828000000000003
2022-09-16 16:00:00,1.3818000000000001
2022-09-16 21:00:00,1.3813000000000002
2022-09-16 23:00:00,1.3821
2022-09-19 15:00:00,1.3830000000000002
2022-09-19 16:00:00,1.3828000000000003
2022-09-19 23:00:00,1.3820000000000001
2022-09-20 14:30:00,1.3841
2022-09-20 15:00:00,1.3864000000000003
2022-09-20 16:00:00,1.3857000000000002
2022-09-20 23:00:00,1.3856000000000002
2022-09-21 14:30:00,1.3793000000000002
2022-09-21 15:00:00,1.3791000000000002
2022-09-21 17:00:00,1.3751000000000002
2022-09-21 18:00:00,1.3726000000000003
2022-09-21 19:00:00,1.3761000000000003
2022-09-21 23:00:00,1.3769000000000002
2022-09-22 14:30:00,1.3812000000000002
2022-09-22 18:00:00,1.3789000000000002
2022-09-22 23:00:00,1.3792000000000002
2022-09-23 14:30:00,1.3753000000000002
2022-09-23 15:00:00,1.3695000000000002
2022-09-23 20:00:00,1.3704000000000003
2022-09-23 23:00:00,1.3688000000000002
2022-09-26 16:00:00,1.3752000000000002
2022-09-26 17:00:00,1.3777000000000001
2022-09-26 18:00:00,1.3769000000000002
2022-09-26 23:00:00,1.3737000000000001
2022-09-27 15:00:00,1.3696000000000002
2022-09-27 16:00:00,1.3733000000000002
2022-09-27 18:00:00,1.3690000000000002
2022-09-27 23:00:00,1.3683000000000003
2022-09-28 15:00:00,1.3682000000000003
2022-09-28 16:00:00,1.3729000000000002
2022-09-28 17:00:00,1.3746000000000003
2022-09-28 18:00:00,1.3766000000000003
2022-09-28 23:00:00,1.3786000000000003
2022-09-29 14:30:00,1.3868000000000003
2022-09-29 15:00:00,1.3893000000000002
2022-09-29 17:00:00,1.3925000000000003
2022-09-29 19:00:00,1.3942000000000003
2022-09-29 23:00:00,1.3945000000000003
2022-09-30 14:30:00,1.3915000000000002
2022-09-30 15:00:00,1.3975000000000002
2022-09-30 16:00:00,1.3983000000000003
2022-09-30 17:00:00,1.4001000000000001
2022-09-30 19:00:00,1.4036000000000002
2022-09-30 20:00:00,1.4064000000000003
2022-09-30 23:00:00,1.4066000000000003
2022-10-03 14:30:00,1.3897000000000002
2022-10-03 15:00:00,1.3926000000000003
2022-10-03 16:00:00,1.3923000000000003
2022-10-03 17:00:00,1.3892000000000002
2022-10-03 18:00:00,1.3890000000000002
2022-10-03 19:00:00,1.3906000000000003
2022-10-03 21:00:00,1.3902000000000003
2022-10-03 23:00:00,1.3900000000000001
2022-10-04 14:30:00,1.4041000000000001
2022-10-04 15:00:00,1.4039000000000001
2022-10-04 16:00:00,1.4027000000000003
2022-10-04 17:00:00,1.4030000000000002
2022-10-04 18:00:00,1.4002000000000001
2022-10-04 23:00:00,1.4016000000000002
2022-10-05 14:30:00,1.3972000000000002
2022-10-05 15:00:00,1.3978000000000002
2022-10-05 17:00:00,1.3973000000000002
2022-10-05 18:00:00,1.3973000000000002
2022-10-05 20:00:00,1.3967000000000003
2022-10-05 23:00:00,1.3976000000000002
2022-10-06 15:00:00,1.3981000000000001
2022-10-06 16:00:00,1.3993000000000002
2022-10-06 21:00:00,1.3983000000000003
2022-10-06 23:00:00,1.3979000000000001
2022-10-07 14:30:00,1.3862000000000003
2022-10-07 18:00:00,1.3900000000000001
2022-10-07 19:00:00,1.3876000000000002
2022-10-07 21:00:00,1.3895000000000002
2022-10-07 23:00:00,1.3876000000000002
2022-10-10 15:00:00,1.3889000000000002
2022-10-10 16:00:00,1.3830000000000002
2022-10-10 23:00:00,1.3868000000000003
2022-10-11 14:30:00,1.3912000000000002
2022-10-11 15:00:00,1.3932000000000002
2022-10-11 16:00:00,1.3909000000000002
2022-10-11 17:00:00,1.3916000000000002
2022-10-11 23:00:00,1.3914000000000002
2022-10-12 15:00:00,1.3877000000000002
2022-10-12 16:00:00,1.3863000000000003
2022-10-12 21:00:00,1.3920000000000001
2022-10-12 23:00:00,1.3915000000000002
2022-10-13 15:00:00,1.3986000000000003
2022-10-13 16:00:00,1.3979000000000001
2022-10-13 17:00:00,1.3960000000000001
2022-10-13 18:00:00,1.3941000000000001
2022-10-13 19:00:00,1.3940000000000001
2022-10-13 23:00:00,1.3939000000000001
2022-10-14 15:00:00,1.4027000000000003
2022-10-14 16:00:00,1.4035000000000002
2022-10-14 23:00:00,1.4035000000000002
2022-10-17 18:00:00,1.3998000000000002
2022-10-17 21:00:00,1.4002000000000001
2022-10-17 23:00:00,1.4013000000000002
2022-10-18 14:30:00,1.4023000000000003
2022-10-18 15:00:00,1.4042000000000001
2022-10-18 16:00:00,1.4058000000000002
2022-10-18 17:00:00,1.4089000000000003
2022-10-18 18:00:00,1.4072000000000002
2022-10-18 23:00:00,1.4071000000000002
2022-10-19 15:00:00,1.3998000000000002
2022-10-19 17:00:00,1.3979000000000001
2022-10-19 19:00:00,1.3966000000000003
2022-10-19 23:00:00,1.3961000000000001
2022-10-20 14:30:00,1.3925000000000003
2022-10-20 15:00:00,1.3926000000000003
2022-10-20 23:00:00,1.3978000000000002
2022-10-21 15:00:00,1.3963000000000003
2022-10-21 16:00:00,1.3966000000000003
2022-10-21 18:00:00,1.3941000000000001
2022-10-21 23:00:00,1.3952000000000002
2022-10-24 14:30:00,1.4040000000000001
2022-10-24 15:00:00,1.4066000000000003
2022-10-24 23:00:00,1.4046000000000003
2022-10-25 14:30:00,1.4071000000000002
2022-10-25 15:00:00,1.4056000000000002
2022-10-25 19:00:00,1.4064000000000003
2022-10-25 21:00:00,1.4058000000000002
2022-10-25 23:00:00,1.4062000000000001
2022-10-26 14:30:00,1.4103
2022-10-26 15:00:00,1.4127000000000003
2022-10-26 16:00:00,1.4136000000000002
2022-10-26 17:00:00,1.4133000000000002
2022-10-26 23:00:00,1.4167000000000003
2022-10-27 15:00:00,1.4008000000000003
2022-10-27 16:00:00,1.4020000000000001
2022-10-27 18:00:00,1.3994000000000002
2022-10-27 19:00:00,1.3993000000000002
2022-10-27 20:00:00,1.4006000000000003
2022-10-27 23:00:00,1.4004000000000003
2022-10-28 15:00:00,1.4032000000000002
2022-10-28 16:00:00,1.4024000000000003
2022-10-28 23:00:00,1.4036000000000002
2022-10-31 14:00:00,1.4007000000000003
2022-10-31 15:00:00,1.3970000000000002
2022-10-31 16:00:00,1.3967000000000003
2022-10-31 19:00:00,1.3945000000000003
2022-10-31 23:00:00,1.3963000000000003
2022-11-01 14:00:00,1.3977000000000002
2022-11-01 23:00:00,1.3947000000000003
2022-11-02 17:00:00,1.3959000000000001
2022-11-02 18:00:00,1.3981000000000001
2022-11-02 19:00:00,1.3952000000000002
2022-11-02 23:00:00,1.3970000000000002
2022-11-03 13:30:00,1.3924000000000003
