DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
2008-12-16 23:00:00,73.75,20090100,73.8,20090300,73.8,20090200
2008-12-17 23:00:00,74.5,20090100,74.5,20090300,74.55,20090200
2008-12-18 23:00:00,73.4,20090100,73.45,20090300,73.5,20090200
2008-12-19 23:00:00,73.2,20090100,73.25,20090300,73.3,20090200
2008-12-22 23:00:00,73.15,20090100,73.15,20090300,73.15,20090200
2008-12-23 23:00:00,73.35,20090100,73.25,20090300,73.3,20090200
2008-12-24 23:00:00,73.25,20090100,73.15,20090300,73.2,20090200
2008-12-29 23:00:00,75.2,20090100,75.1,20090300,75.15,20090200
2008-12-30 23:00:00,75.1,20090100,74.95,20090300,75.0,20090200
2008-12-31 23:00:00,75.65,20090100,75.15,20090300,75.2,20090200
2009-01-02 23:00:00,74.35,20090100,74.2,20090300,74.25,20090200
2009-01-05 23:00:00,77.65,20090100,75.25,20090300,76.0,20090200
2009-01-06 23:00:00,81.25,20090100,79.85,20090300,80.6,20090200
2009-01-07 23:00:00,78.65,20090100,77.9,20090300,78.0,20090200
2009-01-08 23:00:00,79.15,20090100,76.95,20090300,77.45,20090200
2009-01-09 23:00:00,76.9,20090100,76.15,20090300,76.4,20090200
2009-01-12 23:00:00,78.8,20090100,71.65,20090300,76.5,20090200
2009-01-13 23:00:00,80.1,20090100,72.4,20090300,76.1,20090200
2009-01-14 23:00:00,80.15,20090100,73.15,20090300,76.4,20090200
2009-01-15 23:00:00,77.85,20090200,73.15,20090400,75.05,20090300
2009-01-16 23:00:00,79.25,20090200,74.05,20090400,76.15,20090300
2009-01-19 23:00:00,77.0,20090200,72.0,20090400,73.85,20090300
2009-01-20 23:00:00,75.85,20090200,70.3,20090400,73.3,20090300
2009-01-21 23:00:00,76.6,20090200,67.7,20090400,72.15,20090300
2009-01-22 23:00:00,77.15,20090200,68.2,20090400,72.85,20090300
2009-01-23 23:00:00,78.15,20090200,69.25,20090400,73.5,20090300
2009-01-26 23:00:00,76.0,20090200,71.9,20090400,73.25,20090300
2009-01-27 23:00:00,76.9,20090200,70.95,20090400,73.55,20090300
2009-01-28 23:00:00,76.9,20090200,71.9,20090400,73.35,20090300
2009-01-29 23:00:00,77.9,20090200,72.1,20090400,74.2,20090300
2009-01-30 23:00:00,77.85,20090200,73.0,20090400,73.95,20090300
2009-02-02 23:00:00,77.25,20090200,72.4,20090400,73.75,20090300
2009-02-03 23:00:00,76.0,20090200,70.7,20090400,72.75,20090300
2009-02-04 23:00:00,76.75,20090200,70.9,20090400,73.4,20090300
2009-02-05 23:00:00,77.65,20090200,71.7,20090400,74.15,20090300
2009-02-06 23:00:00,77.9,20090200,72.85,20090400,74.5,20090300
2009-02-09 23:00:00,80.0,20090200,76.9,20090400,79.25,20090300
2009-02-10 23:00:00,78.6,20090200,75.65,20090400,78.0,20090300
2009-02-11 23:00:00,78.0,20090200,73.4,20090400,75.85,20090300
