DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
2008-10-21 23:00:00,655.0,20090100,715.0,20090300,685.0,20090200
2008-10-22 23:00:00,655.0,20090100,710.0,20090300,655.0,20090200
2008-10-23 23:00:00,655.0,20090100,710.0,20090300,655.0,20090200
2008-10-24 23:00:00,655.0,20090100,710.0,20090300,655.0,20090200
2008-10-27 23:00:00,650.0,20090100,705.0,20090300,655.0,20090200
2008-10-28 23:00:00,650.0,20090100,705.0,20090300,655.0,20090200
2008-10-29 23:00:00,650.0,20090100,705.0,20090300,655.0,20090200
2008-10-30 23:00:00,620.0,20090100,665.0,20090300,625.0,20090200
2008-10-31 23:00:00,620.0,20090100,665.0,20090300,625.0,20090200
2008-11-03 23:00:00,625.0,20090100,665.0,20090300,625.0,20090200
2008-11-04 23:00:00,625.0,20090100,665.0,20090300,625.0,20090200
2008-11-05 23:00:00,625.0,20090100,665.0,20090300,625.0,20090200
2008-11-06 23:00:00,625.0,20090100,665.0,20090300,625.0,20090200
2008-11-07 23:00:00,625.0,20090100,665.0,20090300,625.0,20090200
2008-11-10 23:00:00,625.0,20090100,650.0,20090300,650.0,20090200
2008-11-11 23:00:00,625.0,20090100,650.0,20090300,650.0,20090200
2008-11-12 23:00:00,625.0,20090100,650.0,20090300,650.0,20090200
2008-11-13 23:00:00,625.0,20090100,650.0,20090300,650.0,20090200
2008-11-14 23:00:00,625.0,20090100,650.0,20090300,640.0,20090200
2008-11-17 23:00:00,625.0,20090100,650.0,20090300,640.0,20090200
2008-11-18 23:00:00,625.0,20090100,650.0,20090300,640.0,20090200
2008-11-19 23:00:00,640.0,20090200,665.0,20090400,650.0,20090300
2008-11-20 23:00:00,640.0,20090200,665.0,20090400,650.0,20090300
2008-11-21 23:00:00,640.0,20090200,665.0,20090400,650.0,20090300
2008-11-24 23:00:00,640.0,20090200,665.0,20090400,650.0,20090300
2008-11-25 23:00:00,640.0,20090200,665.0,20090400,650.0,20090300
2008-11-26 23:00:00,615.0,20090200,635.0,20090400,620.0,20090300
2008-11-28 23:00:00,615.0,20090200,635.0,20090400,620.0,20090300
2008-12-01 23:00:00,610.0,20090200,630.0,20090400,615.0,20090300
2008-12-02 23:00:00,610.0,20090200,630.0,20090400,615.0,20090300
2008-12-03 23:00:00,610.0,20090200,630.0,20090400,615.0,20090300
2008-12-04 23:00:00,610.0,20090200,630.0,20090400,615.0,20090300
2008-12-05 23:00:00,610.0,20090200,630.0,20090400,615.0,20090300
2008-12-08 23:00:00,600.0,20090200,625.0,20090400,610.0,20090300
2008-12-09 23:00:00,600.0,20090200,625.0,20090400,610.0,20090300
2008-12-10 23:00:00,580.0,20090200,605.0,20090400,590.0,20090300
2008-12-11 23:00:00,580.0,20090200,605.0,20090400,590.0,20090300
2008-12-12 23:00:00,580.0,20090200,605.0,20090400,590.0,20090300
2008-12-15 23:00:00,580.0,20090200,605.0,20090400,590.0,20090300
2008-12-16 23:00:00,570.0,20090200,595.0,20090400,580.0,20090300
2008-12-17 23:00:00,570.0,20090300,595.0,20090500,585.0,20090400
2008-12-18 23:00:00,560.0,20090300,580.0,20090500,575.0,20090400
2008-12-19 23:00:00,560.0,20090300,580.0,20090500,575.0,20090400
2008-12-22 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
2008-12-23 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
2008-12-24 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
2008-12-26 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
2008-12-29 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
2008-12-30 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
2008-12-31 23:00:00,550.0,20090300,570.0,20090500,560.0,20090400
