DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
2023-06-01 23:00:00,8245.25,20230900,8245.25,20230900,8241.0,20230800
2023-06-02 23:00:00,8238.25,20230900,8238.25,20230900,8235.0,20230800
2023-06-05 23:00:00,8335.25,20230900,8335.25,20230900,8332.5,20230800
2023-06-06 23:00:00,8339.0,20230900,8339.0,20230900,8336.0,20230800
2023-06-07 23:00:00,8293.0,20230900,8293.0,20230900,8291.0,20230800
2023-06-08 23:00:00,8347.0,20230900,8347.0,20230900,8344.75,20230800
2023-06-09 23:00:00,8371.0,20230900,8371.0,20230900,8368.5,20230800
2023-06-12 23:00:00,8309.5,20230900,8309.5,20230900,8306.0,20230800
2023-06-13 07:00:00,8309.5,20230900,8309.5,20230900,8364.5,20230800
2023-06-13 08:00:00,8438.5,20230900,8438.5,20230900,8437.5,20230800
2023-06-13 09:00:00,8438.5,20230900,8438.5,20230900,8413.5,20230800
2023-06-13 10:00:00,8418.5,20230900,8418.5,20230900,8413.5,20230800
2023-06-13 11:00:00,8418.5,20230900,8418.5,20230900,8413.5,20230800
2023-06-13 12:00:00,8447.5,20230900,8447.5,20230900,8446.5,20230800
2023-06-13 13:00:00,8447.5,20230900,8447.5,20230900,8466.0,20230800
2023-06-13 14:00:00,8457.0,20230900,8457.0,20230900,8447.5,20230800
2023-06-13 15:00:00,8457.0,20230900,8457.0,20230900,8452.0,20230800
2023-06-13 16:00:00,8443.0,20230900,8443.0,20230900,8465.5,20230800
2023-06-13 17:00:00,8448.0,20230900,8448.0,20230900,8465.5,20230800
2023-06-13 18:00:00,8448.0,20230900,8448.0,20230900,8440.0,20230800
2023-06-13 23:00:00,8458.0,20230900,8458.0,20230900,8459.0,20230800
2023-06-14 08:00:00,8415.0,20230900,8415.0,20230900,8459.0,20230800
2023-06-14 09:00:00,8417.0,20230900,8417.0,20230900,8459.0,20230800
2023-06-14 10:00:00,8428.0,20230900,8428.0,20230900,8459.0,20230800
2023-06-14 11:00:00,8470.0,20230900,8470.0,20230900,8459.0,20230800
2023-06-14 12:00:00,8458.0,20230900,8458.0,20230900,8459.0,20230800
