DATETIME,CARRY,CARRY_CONTRACT,FORWARD,FORWARD_CONTRACT,PRICE,PRICE_CONTRACT
2001-09-20 23:00:00,,20011100,,20011100,9270.0,20011000
2001-09-21 23:00:00,,20011100,,20011100,8900.0,20011000
2001-09-24 23:00:00,,20011100,,20011100,9270.0,20011000
2001-09-25 23:00:00,,20011100,,20011100,9169.0,20011000
2001-09-26 23:00:00,,20011100,,20011100,9339.0,20011000
2001-09-27 23:00:00,,20011100,,20011100,9580.0,20011000
2001-09-28 23:00:00,9969.0,20011100,9969.0,20011100,9975.0,20011000
2001-10-03 23:00:00,9860.0,20011100,9860.0,20011100,9859.0,20011000
2001-10-04 23:00:00,10271.0,20011100,10271.0,20011100,10273.0,20011000
2001-10-05 23:00:00,10280.0,20011100,10280.0,20011100,10270.0,20011000
2001-10-08 23:00:00,9941.0,20011100,9941.0,20011100,9941.0,20011000
2001-10-09 23:00:00,10410.0,20011100,10410.0,20011100,10415.0,20011000
2001-10-10 23:00:00,10271.0,20011100,10271.0,20011100,10270.0,20011000
2001-10-12 23:00:00,10290.0,20011100,10290.0,20011100,10290.0,20011000
2001-10-15 23:00:00,10181.0,20011100,10181.0,20011100,10180.0,20011000
2001-10-16 23:00:00,10110.0,20011100,10110.0,20011100,10117.0,20011000
2001-10-17 23:00:00,10274.0,20011100,10274.0,20011100,10289.0,20011000
2001-10-18 23:00:00,9855.0,20011100,9855.0,20011100,9856.0,20011000
2001-10-19 23:00:00,9765.0,20011100,9765.0,20011100,9769.0,20011000
2001-10-22 23:00:00,9775.0,20011200,9775.0,20011200,9772.0,20011100
2001-10-23 23:00:00,10235.0,20011200,10235.0,20011200,10247.0,20011100
2001-10-24 23:00:00,10276.0,20011200,10276.0,20011200,10278.0,20011100
2001-10-26 23:00:00,10351.0,20011200,10351.0,20011200,10360.0,20011100
2001-10-29 23:00:00,10185.0,20011200,10185.0,20011200,10180.0,20011100
2001-10-30 23:00:00,10093.0,20011200,10093.0,20011200,10101.0,20011100
2001-10-31 23:00:00,10038.0,20011200,10038.0,20011200,10033.0,20011100
2001-11-01 23:00:00,10165.0,20011200,10165.0,20011200,10160.0,20011100
2001-11-02 23:00:00,10146.0,20011200,10146.0,20011200,10135.0,20011100
2001-11-05 23:00:00,10452.0,20011200,10452.0,20011200,10438.0,20011100
2001-11-06 23:00:00,10340.0,20011200,10340.0,20011200,10340.0,20011100
2001-11-07 23:00:00,10303.0,20011200,10303.0,20011200,10300.0,20011100
2001-11-08 23:00:00,10576.0,20011200,10576.0,20011200,10563.0,20011100
2001-11-09 23:00:00,10631.0,20011200,10631.0,20011200,10632.0,20011100
2001-11-12 23:00:00,10620.0,20011200,10620.0,20011200,10592.0,20011100
2001-11-13 23:00:00,10650.0,20011200,10650.0,20011200,10680.0,20011100
2001-11-14 23:00:00,10940.0,20011200,10940.0,20011200,10936.0,20011100
2001-11-15 23:00:00,11255.0,20011200,11255.0,20011200,11242.0,20011100
2001-11-16 23:00:00,11300.0,20011200,11300.0,20011200,11295.0,20011100
2001-11-19 23:00:00,11353.0,20011200,11353.0,20011200,11350.0,20011100
2001-11-20 23:00:00,11353.0,20020100,11353.0,20020100,11228.0,20011200
2001-11-21 23:00:00,11353.0,20020100,11353.0,20020100,11180.0,20011200
2001-11-22 23:00:00,11353.0,20020100,11353.0,20020100,11275.0,20011200
2001-11-23 23:00:00,11353.0,20020100,11353.0,20020100,11348.0,20011200
2001-11-26 23:00:00,11353.0,20020100,11353.0,20020100,11415.0,20011200
2001-11-27 23:00:00,11353.0,20020100,11353.0,20020100,11280.0,20011200
2001-11-28 23:00:00,11353.0,20020100,11353.0,20020100,11080.0,20011200
2001-11-29 23:00:00,11353.0,20020100,11353.0,20020100,11066.0,20011200
2001-11-30 23:00:00,11332.0,20020100,11332.0,20020100,11321.0,20011200
2001-12-03 23:00:00,11145.0,20020100,11145.0,20020100,11130.0,20011200
2001-12-04 23:00:00,11482.0,20020100,11482.0,20020100,11482.0,20011200
2001-12-05 23:00:00,11725.0,20020100,11725.0,20020100,11712.0,20011200
2001-12-06 23:00:00,11753.0,20020100,11753.0,20020100,11710.0,20011200
2001-12-07 23:00:00,11858.0,20020100,11858.0,20020100,11860.0,20011200
2001-12-10 23:00:00,11822.0,20020100,11822.0,20020100,11820.0,20011200
2001-12-11 23:00:00,11724.0,20020100,11724.0,20020100,11708.0,20011200
2001-12-12 23:00:00,11953.0,20020100,11953.0,20020100,11930.0,20011200
2001-12-13 23:00:00,11532.0,20020100,11532.0,20020100,11518.0,20011200
2001-12-14 23:00:00,11390.0,20020100,11390.0,20020100,11388.0,20011200
2001-12-17 23:00:00,11490.0,20020100,11490.0,20020100,11460.0,20011200
2001-12-18 23:00:00,11500.0,20020100,11500.0,20020100,11486.0,20011200
2001-12-19 23:00:00,11564.0,20020100,11564.0,20020100,11547.0,20011200
2001-12-20 23:00:00,11564.0,20020200,11564.0,20020200,11517.0,20020100
2001-12-21 23:00:00,11564.0,20020200,11564.0,20020200,11120.0,20020100
2001-12-24 23:00:00,11564.0,20020200,11564.0,20020200,11210.0,20020100
2001-12-27 23:00:00,11564.0,20020200,11564.0,20020200,11420.0,20020100
2001-12-28 23:00:00,11564.0,20020200,11564.0,20020200,11459.0,20020100
2001-12-31 23:00:00,11385.0,20020200,11385.0,20020200,11376.0,20020100
2002-01-02 23:00:00,11376.0,20020200,11376.0,20020200,11356.0,20020100
2002-01-03 23:00:00,11434.0,20020200,11434.0,20020200,11409.0,20020100
2002-01-04 23:00:00,11745.0,20020200,11745.0,20020200,11727.0,20020100
2002-01-07 23:00:00,11893.0,20020200,11893.0,20020200,11871.0,20020100
