,symbol,product,ticker2,currency,instrument,region,exchange
66,BAMI,BANCO BPM SPA,BPVV7,EUR,FUT,GB,ICEEU
67,BAMI,BANCO BPM SPA,BPVK7,EUR,FUT,GB,ICEEU
68,BAMI,BANCO BPM SPA,BPVX4,EUR,FUT,GB,ICEEU
69,BAMI,BANCO BPM SPA,BPVX5,EUR,FUT,GB,ICEEU
70,BAS,BASF SE,BASG 20250417 M,EUR,FUT,DE,EUREX
71,BAS,BASF SE,BASG 20241018 M,EUR,FUT,DE,EUREX
72,BBVA,BANCO BILBAO VIZCAYA ARGENTA,M3FBBVM4P,EUR,FUT,ES,MEFFRV
73,BBVA,BANCO BILBAO VIZCAYA ARGENTA,M3FBBVZ6P,EUR,FUT,ES,MEFFRV
74,BKT,BANKINTER SA,M3FBKTM7P,EUR,FUT,ES,MEFFRV
75,BKT,BANKINTER SA,M3FBKTU5P,EUR,FUT,ES,MEFFRV
76,BN,DANONE,BSNH 20251219 M,EUR,FUT,DE,EUREX
77,BN,DANONE,BSNH 20250321 M,EUR,FUT,DE,EUREX
78,BN,DANONE,BSNH 20240920 M,EUR,FUT,DE,EUREX
79,BOL,BOLIDEN AB,BOLI6X,SEK,FUT,SE,OMS
80,BTM,Mid-Term Euro-BTP Italian Government Bond,FBTM 20241206 M,EUR,FUT,DE,EUREX
81,C,Cocoa,CU5,GBP,FUT,GB,ICEEUSOFT
82,C,Cocoa,CU4,GBP,FUT,GB,ICEEUSOFT
83,CA,Grade A Copper - LME,CA_20320421,USD,FUT,GB,LMEOTC
84,CA,Grade A Copper - LME,CA_20280621,USD,FUT,GB,LMEOTC
85,CA,Grade A Copper - LME,CA_20290718,USD,FUT,GB,LMEOTC
86,CA,Grade A Copper - LME,CA_20290919,USD,FUT,GB,LMEOTC
87,CA,Grade A Copper - LME,CA_20300717,USD,FUT,GB,LMEOTC
88,CA,Grade A Copper - LME,CA_20320915,USD,FUT,GB,LMEOTC
89,CA,Grade A Copper - LME,CA_20331116,USD,FUT,GB,LMEOTC
90,CA,Grade A Copper - LME,CA_20320519,USD,FUT,GB,LMEOTC
91,CAC40,CAC 40,FCEZ5,EUR,FUT,FR,MONEP
92,CAC40,CAC 40,FCEM8,EUR,FUT,FR,MONEP
93,CLNX,CELLNEX TELECOM SA,M3FCLNU6P,EUR,FUT,ES,MEFFRV
94,CPR,DAVIDE CAMPARI-MILANO NV,CPR7U4,EUR,FUT,IT,IDEM
95,CS,AXA SA,AXAG 20240719 M,EUR,FUT,DE,EUREX
96,CS,AXA SA,AXAG 20240419 M,EUR,FUT,DE,EUREX
97,D,Robusta Coffee,RCX4,USD,FUT,GB,ICEEUSOFT
98,DAX,DAX 40 Index (Deutsche Aktien Xchange 40),FDXM 20261218 M,EUR,FUT,DE,EUREX
99,DAX,DAX 40 Index (Deutsche Aktien Xchange 40),FDXS 20241220 M,EUR,FUT,DE,EUREX
100,DAX,DAX 40 Index (Deutsche Aktien Xchange 40),FDAX DEC 24,EUR,FUT,DE,EUREX
101,DBEA,EURO STOXX Banks Index Dividend Futures,FEBD DEC 26,EUR,FUT,DE,EUREX
102,DBEA,EURO STOXX Banks Index Dividend Futures,FEBD DEC 28,EUR,FUT,DE,EUREX
103,DBEA,EURO STOXX Banks Index Dividend Futures,FEBD DEC 27,EUR,FUT,DE,EUREX
104,DESX5,EURO STOXX 50 Index-Dividenden,FEXD DEC 26,EUR,FUT,DE,EUREX
105,DESX5,EURO STOXX 50 Index-Dividenden,FEXD 20331216 M,EUR,FUT,DE,EUREX
106,DJ200,STOXX MID 200 Index,FMCP 20240920 M,EUR,FUT,DE,EUREX
107,DJ200S,STOXX Small 200 Index,FSCP 20240621 M,EUR,FUT,DE,EUREX
108,DJ600,STOXX 600 Index,FXXP 20251219 M,EUR,FUT,DE,EUREX
109,DJ600,STOXX 600 Index,FXXP 20261218 M,EUR,FUT,DE,EUREX
110,DSFIR,DSM-FIRMENICH AG,DSMF 20251219 M,EUR,FUT,DE,EUREX
111,DSFIR,DSM-FIRMENICH AG,DSMF 20250417 M,EUR,FUT,DE,EUREX
112,DTE,DEUTSCHE TELEKOM AG-REG,DTEF 20240419 M,EUR,FUT,DE,EUREX
113,DXDIVPT,DAX Dividend Points Index,FDXD 20281215 M,EUR,FUT,DE,EUREX
114,EBM,Milling Wheat Futures,EBMK6,EUR,FUT,FR,MATIF
115,ECF,ICE ECX EUA Futures,ECFH6,EUR,FUT,NL,ENDEX
116,ECF,ICE ECX EUA Futures,ECFZ7,EUR,FUT,NL,ENDEX
117,ECF,ICE ECX EUA Futures,ECFH7,EUR,FUT,NL,ENDEX
118,ECF,ICE ECX EUA Futures,ECFZ6,EUR,FUT,NL,ENDEX
119,ELE,ENDESA SA,M3FELEZ4P,EUR,FUT,ES,MEFFRV
120,ELE,ENDESA SA,M3FELEZ6P,EUR,FUT,ES,MEFFRV
121,ELUX.B,ELECTROLUX AB-B,ELUXB5R,SEK,FUT,SE,OMS
122,EN,BOUYGUES SA,BYGG 20250417 M,EUR,FUT,DE,EUREX
123,EN,BOUYGUES SA,BYGG DEC 24,EUR,FUT,DE,EUREX
124,ENEL,ENEL SPA,ENLX8,EUR,FUT,GB,ICEEU
125,ENEL,ENEL SPA,ENLX6,EUR,FUT,GB,ICEEU
126,ENEL,ENEL SPA,ENE7H5,EUR,FUT,IT,IDEM
127,ENEL,ENEL SPA,ENLQ5,EUR,FUT,GB,ICEEU
128,ENEL,ENEL SPA,ENE7Z5,EUR,FUT,IT,IDEM
129,ENEL,ENEL SPA,ENLQ4,EUR,FUT,GB,ICEEU
130,ENEL,ENEL SPA,ENE7J4,EUR,FUT,IT,IDEM
131,ENEL,ENEL SPA,ENLU7,EUR,FUT,GB,ICEEU
132,ENG,ENAGAS SA,M3FENAM8P,EUR,FUT,ES,MEFFRV
133,ENG,ENAGAS SA,M3FENAH5P,EUR,FUT,ES,MEFFRV
134,ENI,ENI SPA,ENI7Z5,EUR,FUT,IT,IDEM
135,ENI,ENI SPA,ENIQ8,EUR,FUT,GB,ICEEU
136,ENI,ENI SPA,ENIH6,EUR,FUT,GB,ICEEU
137,ENI,ENI SPA,ENIN5,EUR,FUT,GB,ICEEU
138,ENI,ENI SPA,ENI7Z6,EUR,FUT,IT,IDEM
139,ENI,ENI SPA,ENIZ7,EUR,FUT,GB,ICEEU
140,ENI,ENI SPA,ENIN4,EUR,FUT,GB,ICEEU
141,ENI,ENI SPA,ENIH9,EUR,FUT,GB,ICEEU
142,ENI,ENI SPA,ENI7M4,EUR,FUT,IT,IDEM
143,ENI,ENI SPA,ENIX8,EUR,FUT,GB,ICEEU
144,ENI,ENI SPA,ENIH7,EUR,FUT,GB,ICEEU
145,EPRA,FTSE EPRA/NAREIT Europe,EPRM4,EUR,FUT,FR,MONEP
146,EPRA,FTSE EPRA/NAREIT Europe,EPRU4,EUR,FUT,FR,MONEP
147,ERG,ERG SPA,ERG7J4,EUR,FUT,IT,IDEM
148,ERIC.B,ERICSSON LM-B SHS,ERICB5C,SEK,FUT,SE,OMS
149,ERIC.B,ERICSSON LM-B SHS,ERICB4F,SEK,FUT,SE,OMS
150,ESF,Euro STOXX Financial Services Index,FESF 20241220 M,EUR,FUT,DE,EUREX
151,ESTX50,Euro STOXX50,FESX JUN 25,EUR,FUT,DE,EUREX
152,ESTX50,Euro STOXX50,FESX 20270319 M,EUR,FUT,DE,EUREX
153,EU3,Three Month EURIBOR,FEU3 JUN 25,EUR,FUT,DE,EUREX
154,EU3,Three Month EURIBOR,FEU3 SEP 25,EUR,FUT,DE,EUREX
155,EU3,Three Month EURIBOR,FEU3 20240715 M,EUR,FUT,DE,EUREX
156,EU3,Three Month EURIBOR,FEU3 SEP 26,EUR,FUT,DE,EUREX
157,EXS1,ISHARES CORE DAX DE EUR ACC,EXSF 20240621 M,EUR,FUT,DE,EUREX
158,FBON,Euro BONO Futures on Long-term Spanish Government Bonds,FBON 20241206 M,EUR,FUT,DE,EUREX
159,FBON,Euro BONO Futures on Long-term Spanish Government Bonds,FBON 20240606 M,EUR,FUT,DE,EUREX
160,FBTE,FTSE Bitcoin Index Futures in EUR,FBTE 20240927 M,EUR,FUT,DE,EUREX
161,FCC,FOMENTO DE CONSTRUC Y CONTRA,M3FFCCZ6P,EUR,FUT,ES,MEFFRV
162,FCC,FOMENTO DE CONSTRUC Y CONTRA,M3FFCCZ4P,EUR,FUT,ES,MEFFRV
163,FEF,FTSEurofirst 80 NEW,FEFM4,EUR,FUT,FR,MONEP
164,FEO,FTSEurofirst 100 NEW,FEOU4,EUR,FUT,FR,MONEP
165,FER,FERROVIAL SE,M3FFRRU4P,EUR,FUT,ES,MEFFRV
166,FER,FERROVIAL SE,M3FFRRU6P,EUR,FUT,ES,MEFFRV
167,FME,FRESENIUS MEDICAL CARE AG,FMEH DEC 24,EUR,FUT,DE,EUREX
168,FME,FRESENIUS MEDICAL CARE AG,FMEH 20240816 M,EUR,FUT,DE,EUREX
169,FME,FRESENIUS MEDICAL CARE AG,FMEH 20240419 M,EUR,FUT,DE,EUREX
170,FME,FRESENIUS MEDICAL CARE AG,FMEH 20251219 M,EUR,FUT,DE,EUREX
171,FME,FRESENIUS MEDICAL CARE AG,FMEH 20241115 M,EUR,FUT,DE,EUREX
172,FTMIB,FTSE MIB Index,FIBZ4,EUR,FUT,IT,IDEM
173,G,ASSICURAZIONI GENERALI,ASGG 20240718 M,EUR,FUT,DE,EUREX
174,G,ASSICURAZIONI GENERALI,ASGG 20240814 M,EUR,FUT,DE,EUREX
175,G,ASSICURAZIONI GENERALI,ASGG 20240516 M,EUR,FUT,DE,EUREX
176,G,ASSICURAZIONI GENERALI,GENZ8,EUR,FUT,GB,ICEEU
177,G,ASSICURAZIONI GENERALI,GENZ7,EUR,FUT,GB,ICEEU
178,G,ASSICURAZIONI GENERALI,GENN6,EUR,FUT,GB,ICEEU
179,G,ASSICURAZIONI GENERALI,ASGG 20241017 M,EUR,FUT,DE,EUREX
180,G,ASSICURAZIONI GENERALI,ASGG 20250116 M,EUR,FUT,DE,EUREX
181,G,ASSICURAZIONI GENERALI,ASGG 20250417 M,EUR,FUT,DE,EUREX
182,G,ASSICURAZIONI GENERALI,G7     24L20,EUR,FUT,IT,IDEM
183,GALP,GALP ENERGIA SGPS SA,GALF 20241018 M,EUR,FUT,DE,EUREX
184,GAM,GAM HOLDING AG,GAMF 20240419 M,CHF,FUT,DE,EUREX
185,GBM,Euro Bobl (5 Year Bond),FGBM 20240906 M,EUR,FUT,DE,EUREX
186,GBS,Euro Schatz (2 Year Bond),FGBS 20241206 M,EUR,FUT,DE,EUREX
187,GEBN,GEBERIT AG-REG,GBRI 20240517 M,CHF,FUT,DE,EUREX
188,GEO,GEOX SPA,GEO7M4,EUR,FUT,IT,IDEM
189,GIVN,GIVAUDAN-REG,GIVG 20261218 M,CHF,FUT,DE,EUREX
190,GIVN,GIVAUDAN-REG,GIVG 20251219 M,CHF,FUT,DE,EUREX
191,GLE,SOCIETE GENERALE SA,SGEI 20250117 M,EUR,FUT,DE,EUREX
192,GLE,SOCIETE GENERALE SA,SGEI 20261218 M,EUR,FUT,DE,EUREX
193,GLE,SOCIETE GENERALE SA,SGEI 20240419 M,EUR,FUT,DE,EUREX
194,GRF,GRIFOLS SA,M3FGRFZ4P,EUR,FUT,ES,MEFFRV
195,HEI,HEIDELBERG MATERIALS AG,HEFG 20251219 M,EUR,FUT,DE,EUREX
196,HEIA,HEINEKEN NV,HEIX8,EUR,FUT,GB,ICEEU
197,HEIA,HEINEKEN NV,HEIX6,EUR,FUT,GB,ICEEU
198,HEIA,HEINEKEN NV,HE6J4,EUR,FUT,NL,FTA
199,HEIA,HEINEKEN NV,HEIQ5,EUR,FUT,GB,ICEEU
200,HEIA,HEINEKEN NV,HEIQ4,EUR,FUT,GB,ICEEU
201,HEIA,HEINEKEN NV,HEIU7,EUR,FUT,GB,ICEEU
202,HEN,HENKEL AG &amp; CO KGAA,HESF 20251219 M,EUR,FUT,DE,EUREX
203,HEN,HENKEL AG &amp; CO KGAA,HESF 20240419 M,EUR,FUT,DE,EUREX
204,HEN,HENKEL AG &amp; CO KGAA,HESF 20250117 M,EUR,FUT,DE,EUREX
205,HEN3,HENKEL AG &amp; CO KGAA VOR-PREF,HENG 20250117 M,EUR,FUT,DE,EUREX
206,HEN3,HENKEL AG &amp; CO KGAA VOR-PREF,HENG DEC 24,EUR,FUT,DE,EUREX
207,HM.B,HENNES &amp; MAURITZ AB-B SHS,HMB5R,SEK,FUT,SE,OMS
208,I,3 Month EURIBOR Interest Rate,IH8,EUR,FUT,GB,ICEEU
209,I,3 Month EURIBOR Interest Rate,IH0,EUR,FUT,GB,ICEEU
210,I,3 Month EURIBOR Interest Rate,IM9,EUR,FUT,GB,ICEEU
211,I,3 Month EURIBOR Interest Rate,IK4,EUR,FUT,GB,ICEEU
212,IBE,IBERDROLA SA.,M3FIBEZ7P,EUR,FUT,ES,MEFFRV
213,IBE,IBERDROLA SA.,M3FIBEH5P,EUR,FUT,ES,MEFFRV
214,IBE,IBERDROLA SA.,M3FIBEM8P,EUR,FUT,ES,MEFFRV
215,IBE,IBERDROLA SA.,M3FIBEM5P,EUR,FUT,ES,MEFFRV
216,IBEX,IBEX 35 Index Mini,M3FMIXZ6,EUR,FUT,ES,MEFFRV
217,IBEX,IBEX 35 Index Mini,M3FMIXJ4,EUR,FUT,ES,MEFFRV
218,IBEX35,IBEX 35 Index,M3FIBXM4,EUR,FUT,ES,MEFFRV
219,IDR,INDRA SISTEMAS S.A.,M3FIDRU4P,EUR,FUT,ES,MEFFRV
220,IFX,INFINEON TECHNOLOGIES AG,IFXG 20250117 M,EUR,FUT,DE,EUREX
221,INGA,ING GROEP NV,INGX6,EUR,FUT,GB,ICEEU
222,INGA,ING GROEP NV,INGJ7,EUR,FUT,GB,ICEEU
223,INGA,ING GROEP NV,IN6J5,EUR,FUT,NL,FTA
224,INGA,ING GROEP NV,INGH7,EUR,FUT,GB,ICEEU
225,INVE.B,INVESTOR AB-B SHS,4INVEB4E,SEK,FUT,SE,OMS
226,INVE.B,INVESTOR AB-B SHS,INVEB5C,SEK,FUT,SE,OMS
227,INVE.B,INVESTOR AB-B SHS,INVEB4F,SEK,FUT,SE,OMS
228,ISP,INTESA SANPAOLO,ISP7   24L20,EUR,FUT,IT,IDEM
229,ISP,INTESA SANPAOLO,IESI 20251218 M,EUR,FUT,DE,EUREX
230,ITX,INDUSTRIA DE DISENO TEXTIL,M3FITXM7P,EUR,FUT,ES,MEFFRV
231,KCO,KLOECKNER &amp; CO SE,KCOH DEC 24,EUR,FUT,DE,EUREX
232,KCO,KLOECKNER &amp; CO SE,KCOH 20240517 M,EUR,FUT,DE,EUREX
233,KPN,KONINKLIJKE KPN NV,KPNX5,EUR,FUT,GB,ICEEU
234,KPN,KONINKLIJKE KPN NV,KPNX4,EUR,FUT,GB,ICEEU
235,KPN,KONINKLIJKE KPN NV,KPNQ6,EUR,FUT,GB,ICEEU
236,KPN,KONINKLIJKE KPN NV,KPNN8,EUR,FUT,GB,ICEEU
237,KPN,KONINKLIJKE KPN NV,KPNU6,EUR,FUT,GB,ICEEU
238,KPN,KONINKLIJKE KPN NV,KPNM8,EUR,FUT,GB,ICEEU
239,KPN,KONINKLIJKE KPN NV,KPNG8,EUR,FUT,GB,ICEEU
240,KUD,KUDELSKI SA-BR,KUDG 20251219 M,CHF,FUT,DE,EUREX
241,KUD,KUDELSKI SA-BR,KUDG 20240419 M,CHF,FUT,DE,EUREX
242,KWY.EU,US Dollar in Korean Won - EUREX/KRX Linked Product,FCUW 20270315 M,KRW,FUT,DE,EUREX
243,KWY.EU,US Dollar in Korean Won - EUREX/KRX Linked Product,FCUW 20240913 M,KRW,FUT,DE,EUREX
244,LDO,LEONARDO SPA,LDO7J4,EUR,FUT,IT,IDEM
245,LI,KLEPIERRE,CI6H5,EUR,FUT,NL,FTA
246,LUPEB,LUPE: LUNDIN PETROLEUM AB: ADJ,ORRON4P,SEK,FUT,SE,OMS
247,LXS,LANXESS AG,LXSF 20250321 M,EUR,FUT,DE,EUREX
248,LXS,LANXESS AG,LXSF 20241018 M,EUR,FUT,DE,EUREX
249,LXS,LANXESS AG,LXSF 20250117 M,EUR,FUT,DE,EUREX
250,M1EF,MSCI Emerging Markets Net Total Return Index,FMEM 20240328 D,USD,FUT,DE,EUREX
251,M1IN,MSCI India NTR USD,FMIN 20240326 D,USD,FUT,DE,EUREX
252,M1IN,MSCI India NTR USD,FMIN 20240402 D,,FUT,DE,EUREX
253,M1IN,MSCI India NTR USD,FMIN DEC 24,USD,FUT,DE,EUREX
254,M1MS,MSCI Emerging Markets Asia,FMEA 20240326 D,USD,FUT,DE,EUREX
255,M1MS,MSCI Emerging Markets Asia,FMEA SEP 24,USD,FUT,DE,EUREX
256,M1TW,MSCI Taiwan NTR USD,FMTW 20240326 D,USD,FUT,DE,EUREX
257,M1WO,MSCI World NETR USD Index,FMWO 20261221 M,USD,FUT,DE,EUREX
258,M1WO,MSCI World NETR USD Index,FMWO DEC 24,USD,FUT,DE,EUREX
259,M7EU,MSCI Europe Net Return EUR Index,FMEU 20270322 M,EUR,FUT,DE,EUREX
260,M7EU,MSCI Europe Net Return EUR Index,FMEU 20260622 M,EUR,FUT,DE,EUREX
261,MAP,MAPFRE SA,M3FMAPZ4P,EUR,FUT,ES,MEFFRV
262,MB,MEDIOBANCA SPA,MBH5,EUR,FUT,GB,ICEEU
263,MB,MEDIOBANCA SPA,MBH9,EUR,FUT,GB,ICEEU
264,MB,MEDIOBANCA SPA,MBJ4,EUR,FUT,GB,ICEEU
265,MB,MEDIOBANCA SPA,MBM6,EUR,FUT,GB,ICEEU
266,MB,MEDIOBANCA SPA,MBF8,EUR,FUT,GB,ICEEU
267,MB,MEDIOBANCA SPA,MBF7,EUR,FUT,GB,ICEEU
268,MB,MEDIOBANCA SPA,MBG8,EUR,FUT,GB,ICEEU
269,MB,MEDIOBANCA SPA,MBQ6,EUR,FUT,GB,ICEEU
270,MB,MEDIOBANCA SPA,MBG7,EUR,FUT,GB,ICEEU
271,MB,MEDIOBANCA SPA,MBX6,EUR,FUT,GB,ICEEU
272,MB,MEDIOBANCA SPA,MBV6,EUR,FUT,GB,ICEEU
273,MB,MEDIOBANCA SPA,MBK4,EUR,FUT,GB,ICEEU
274,MBWO,MSCI World Net EUR Index 1,FMWN 20261221 M,EUR,FUT,DE,EUREX
275,MBWO,MSCI World Net EUR Index 1,FMWN 20251222 M,EUR,FUT,DE,EUREX
276,MBWO,MSCI World Net EUR Index 1,FMWN 20240402 D,,FUT,DE,EUREX
277,MFEB,MFE-MEDIAFOREUROPE NV-CL B,MSIF5,EUR,FUT,GB,ICEEU
278,MFEB,MFE-MEDIAFOREUROPE NV-CL B,MSIK7,EUR,FUT,GB,ICEEU
279,MFEB,MFE-MEDIAFOREUROPE NV-CL B,MSIQ6,EUR,FUT,GB,ICEEU
280,MT,ARCELORMITTAL,M3FMTSU5P,EUR,FUT,ES,MEFFRV
281,MUV2,MUENCHENER RUECKVER AG-REG,MU2G 20240419 M,EUR,FUT,DE,EUREX
282,MUV2,MUENCHENER RUECKVER AG-REG,MU2G 20250117 M,EUR,FUT,DE,EUREX
283,MUV2,MUENCHENER RUECKVER AG-REG,MU2G 20241018 M,EUR,FUT,DE,EUREX
284,MXEU,MSCI Europe,FMEP JUN 25,EUR,FUT,DE,EUREX
285,MXJPUS,MSCI JAPAN INDEX - USD,FMJP SEP 24,USD,FUT,DE,EUREX
286,MXWO,MSCI World Index,FMWP 20240325 D,USD,FUT,DE,EUREX
287,MXWO,MSCI World Index,FMWP JUN 25,USD,FUT,DE,EUREX
288,MXWO,MSCI World Index,FMWP 20280320 M,USD,FUT,DE,EUREX
289,MXWO,MSCI World Index,FMWP DEC 25,USD,FUT,DE,EUREX
290,NDA,AURUBIS AG,NDAF 20250117 M,EUR,FUT,DE,EUREX
291,NDA,AURUBIS AG,NDAF 20240920 M,EUR,FUT,DE,EUREX
292,NDDUE15,The MSCI Europe Net Total Return,MCJZ6,USD,FUT,GB,ICEEU
293,NDDUE15,The MSCI Europe Net Total Return,MCJZ4,USD,FUT,GB,ICEEU
294,NDUEBRAF,The MSCI Brazil Net Total Return,MCGZ5,USD,FUT,GB,ICEEU
295,NESN,NESTLE SA-REG,NESG 20240621 M,CHF,FUT,DE,EUREX
296,NESN,NESTLE SA-REG,NESG DEC 24,CHF,FUT,DE,EUREX
297,NI,Nickel - LME,NI_20290418,USD,FUT,GB,LMEOTC
298,NI,Nickel - LME,NI_20290620,USD,FUT,GB,LMEOTC
299,NI,Nickel - LME,NI_20280719,USD,FUT,GB,LMEOTC
300,NI,Nickel - LME,NI_20280517,USD,FUT,GB,LMEOTC
301,NOKIASEK,NOKIA OYJ,NOKI4R,SEK,FUT,SE,OMS
302,NTGY,NATURGY ENERGY GROUP SA,M3FGASM5P,EUR,FUT,ES,MEFFRV
303,NTGY,NATURGY ENERGY GROUP SA,M3FGASM7P,EUR,FUT,ES,MEFFRV
304,OAT,Euro-OAT French Government Bond,FOAT 20240906 M,EUR,FUT,DE,EUREX
305,OR,L'OREAL,LORF 20240719 M,EUR,FUT,DE,EUREX
306,OR,L'OREAL,LORF 20261218 M,EUR,FUT,DE,EUREX
307,PAH3,PORSCHE AUTOMOBIL HLDG-PRF,PORK 20240621 M,EUR,FUT,DE,EUREX
308,PAH3,PORSCHE AUTOMOBIL HLDG-PRF,PORK 20250417 M,EUR,FUT,DE,EUREX
309,PAH3,PORSCHE AUTOMOBIL HLDG-PRF,PORK 20261218 M,EUR,FUT,DE,EUREX
310,PB,Lead - LME,PB_20240515,USD,FUT,GB,LMEOTC
311,PB,Lead - LME,PB_20280419,USD,FUT,GB,LMEOTC
