DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2025-06-12 09:00:00,1089.8,,,20250900,20251200,20251200
2025-06-12 23:00:00,1094.6,1100.6,1100.6,20250900,20251200,20251200
2025-06-13 07:00:00,1093.1,,,20250900,20251200,20251200
2025-06-13 08:00:00,1094.7,,,20250900,20251200,20251200
2025-06-13 13:00:00,1087.3,,,20250900,20251200,20251200
2025-06-13 15:00:00,1084.6,,,20250900,20251200,20251200
2025-06-13 23:00:00,1084.4,1090.0,1090.0,20250900,20251200,20251200
2025-06-16 07:00:00,1075.0,,,20250900,20251200,20251200
2025-06-16 08:00:00,1078.0,,,20250900,20251200,20251200
2025-06-16 09:00:00,1078.3,,,20250900,20251200,20251200
2025-06-16 11:00:00,1076.0,,,20250900,20251200,20251200
2025-06-16 12:00:00,1075.2,,,20250900,20251200,20251200
2025-06-16 13:00:00,1068.3,,,20250900,20251200,20251200
2025-06-16 14:00:00,1071.9,,,20250900,20251200,20251200
2025-06-16 15:00:00,1069.2,,,20250900,20251200,20251200
2025-06-16 23:00:00,1068.2,1073.0,1073.0,20250900,20251200,20251200
2025-06-17 07:00:00,1059.8,,,20250900,20251200,20251200
2025-06-17 08:00:00,1061.9,,,20250900,20251200,20251200
2025-06-17 09:00:00,1059.6,,,20250900,20251200,20251200
2025-06-17 10:00:00,1058.2,,,20250900,20251200,20251200
2025-06-17 11:00:00,1060.0,,,20250900,20251200,20251200
2025-06-17 12:00:00,1059.0,,,20250900,20251200,20251200
2025-06-17 13:00:00,1054.2,,,20250900,20251200,20251200
2025-06-17 14:00:00,1056.7,,,20250900,20251200,20251200
2025-06-17 15:00:00,1053.9,,,20250900,20251200,20251200
2025-06-17 23:00:00,1054.5,1059.4,1059.4,20250900,20251200,20251200
2025-06-18 07:00:00,1045.8,,,20250900,20251200,20251200
2025-06-18 08:00:00,1046.9,,,20250900,20251200,20251200
2025-06-18 09:00:00,1048.4,,,20250900,20251200,20251200
2025-06-18 11:00:00,1044.9,,,20250900,20251200,20251200
2025-06-18 12:00:00,1045.5,,,20250900,20251200,20251200
2025-06-18 13:00:00,1041.5,,,20250900,20251200,20251200
2025-06-18 14:00:00,1045.0,,,20250900,20251200,20251200
2025-06-18 15:00:00,1043.6,,,20250900,20251200,20251200
2025-06-18 23:00:00,1044.2,1049.5,1049.5,20250900,20251200,20251200
2025-06-19 07:00:00,1034.5,,,20250900,20251200,20251200
2025-06-19 09:00:00,1041.8,,,20250900,20251200,20251200
2025-06-19 10:00:00,1045.3,,,20250900,20251200,20251200
2025-06-19 11:00:00,1044.7,,,20250900,20251200,20251200
2025-06-19 12:00:00,1046.5,,,20250900,20251200,20251200
2025-06-19 13:00:00,1049.5,,,20250900,20251200,20251200
2025-06-19 14:00:00,1046.4,,,20250900,20251200,20251200
2025-06-19 15:00:00,1045.9,,,20250900,20251200,20251200
2025-06-19 23:00:00,1045.9,1051.1,1051.1,20250900,20251200,20251200
2025-06-20 07:00:00,1049.2,,,20250900,20251200,20251200
2025-06-20 08:00:00,1046.5,,,20250900,20251200,20251200
2025-06-20 09:00:00,1047.0,,,20250900,20251200,20251200
2025-06-20 10:00:00,1045.6,,,20250900,20251200,20251200
2025-06-20 11:00:00,1049.0,,,20250900,20251200,20251200
2025-06-20 12:00:00,1046.6,,,20250900,20251200,20251200
2025-06-20 13:00:00,1038.7,,,20250900,20251200,20251200
2025-06-20 14:00:00,1038.5,,,20250900,20251200,20251200
2025-06-20 15:00:00,1037.8,,,20250900,20251200,20251200
2025-06-20 23:00:00,1036.3,1041.1,1041.1,20250900,20251200,20251200
2025-06-23 07:00:00,1036.2,,,20250900,20251200,20251200
2025-06-23 08:00:00,1038.7,,,20250900,20251200,20251200
2025-06-23 09:00:00,1037.3,,,20250900,20251200,20251200
2025-06-23 10:00:00,1035.8,,,20250900,20251200,20251200
2025-06-23 11:00:00,1032.5,,,20250900,20251200,20251200
2025-06-23 12:00:00,1032.0,,,20250900,20251200,20251200
2025-06-23 13:00:00,1033.3,,,20250900,20251200,20251200
2025-06-23 14:00:00,1031.6,,,20250900,20251200,20251200
