DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2025-06-13 23:00:00,14255.2,14425.4,14425.4,20250900,20251200,20251200
2025-06-16 13:00:00,14406.6,,,20250900,20251200,20251200
2025-06-16 14:00:00,14420.8,,,20250900,20251200,20251200
2025-06-16 15:00:00,14456.8,,,20250900,20251200,20251200
2025-06-16 19:00:00,14448.6,,,20250900,20251200,20251200
2025-06-16 23:00:00,14441.0,14594.4,14594.4,20250900,20251200,20251200
2025-06-17 08:00:00,14348.8,,,20250900,20251200,20251200
2025-06-17 13:00:00,14444.0,,,20250900,20251200,20251200
2025-06-17 14:00:00,14433.6,,,20250900,20251200,20251200
2025-06-17 15:00:00,14474.6,,,20250900,20251200,20251200
2025-06-17 16:00:00,14430.6,,,20250900,20251200,20251200
2025-06-17 17:00:00,14402.6,,,20250900,20251200,20251200
2025-06-17 18:00:00,14439.6,,,20250900,20251200,20251200
2025-06-17 19:00:00,14416.2,,,20250900,20251200,20251200
2025-06-17 23:00:00,14407.2,14562.2,14562.2,20250900,20251200,20251200
2025-06-18 09:00:00,14478.2,,,20250900,20251200,20251200
2025-06-18 12:00:00,14450.0,,,20250900,20251200,20251200
2025-06-18 13:00:00,14417.6,,,20250900,20251200,20251200
2025-06-18 14:00:00,14469.8,,,20250900,20251200,20251200
2025-06-18 15:00:00,14427.4,,,20250900,20251200,20251200
2025-06-18 16:00:00,14423.4,,,20250900,20251200,20251200
2025-06-18 17:00:00,14410.0,,,20250900,20251200,20251200
2025-06-18 18:00:00,14339.2,,,20250900,20251200,20251200
2025-06-18 19:00:00,14316.6,,,20250900,20251200,20251200
2025-06-18 20:00:00,14316.4,,,20250900,20251200,20251200
2025-06-18 23:00:00,14337.6,14481.6,14481.6,20250900,20251200,20251200
2025-06-19 23:00:00,14337.6,14481.6,14481.6,20250900,20251200,20251200
2025-06-20 10:00:00,14350.0,,,20250900,20251200,20251200
2025-06-20 13:00:00,14347.2,,,20250900,20251200,20251200
2025-06-20 14:00:00,14230.0,,,20250900,20251200,20251200
2025-06-20 15:00:00,14244.0,,,20250900,20251200,20251200
2025-06-20 16:00:00,14253.8,,,20250900,20251200,20251200
2025-06-20 17:00:00,14221.4,,,20250900,20251200,20251200
2025-06-20 18:00:00,14191.8,,,20250900,20251200,20251200
2025-06-20 19:00:00,14245.4,,,20250900,20251200,20251200
2025-06-20 20:00:00,14197.8,,,20250900,20251200,20251200
2025-06-20 21:00:00,14208.2,,,20250900,20251200,20251200
2025-06-20 23:00:00,14202.6,14346.6,14346.6,20250900,20251200,20251200
2025-06-23 00:00:00,14100.2,,,20250900,20251200,20251200
2025-06-23 01:00:00,14105.2,,,20250900,20251200,20251200
2025-06-23 02:00:00,14125.4,,,20250900,20251200,20251200
2025-06-23 05:00:00,14149.8,,,20250900,20251200,20251200
2025-06-23 09:00:00,14219.8,,,20250900,20251200,20251200
2025-06-23 13:00:00,14196.8,,,20250900,20251200,20251200
2025-06-23 14:00:00,14226.6,,,20250900,20251200,20251200
2025-06-23 15:00:00,14255.0,,,20250900,20251200,20251200
2025-06-23 16:00:00,14206.8,,,20250900,20251200,20251200
2025-06-23 17:00:00,14340.6,,,20250900,20251200,20251200
2025-06-23 18:00:00,14324.8,,,20250900,20251200,20251200
2025-06-23 19:00:00,14381.2,,,20250900,20251200,20251200
2025-06-23 20:00:00,14370.6,,,20250900,20251200,20251200
2025-06-23 23:00:00,14382.8,14528.6,14528.6,20250900,20251200,20251200
2025-06-24 00:00:00,14460.4,,,20250900,20251200,20251200
2025-06-24 01:00:00,14490.8,,,20250900,20251200,20251200
2025-06-24 02:00:00,14485.2,,,20250900,20251200,20251200
2025-06-24 08:00:00,14535.0,,,20250900,20251200,20251200
2025-06-24 10:00:00,14526.8,,,20250900,20251200,20251200
2025-06-24 11:00:00,14545.4,,,20250900,20251200,20251200
2025-06-24 12:00:00,14538.0,,,20250900,20251200,20251200
2025-06-24 13:00:00,14528.0,,,20250900,20251200,20251200
2025-06-24 14:00:00,14515.0,,,20250900,20251200,20251200
2025-06-24 15:00:00,14561.8,,,20250900,20251200,20251200
2025-06-24 16:00:00,14566.4,,,20250900,20251200,20251200
2025-06-24 17:00:00,14584.4,,,20250900,20251200,20251200
2025-06-24 18:00:00,14583.8,,,20250900,20251200,20251200
2025-06-24 19:00:00,14566.8,,,20250900,20251200,20251200
2025-06-24 20:00:00,14568.6,,,20250900,20251200,20251200
2025-06-24 23:00:00,14571.0,14726.0,14726.0,20250900,20251200,20251200
2025-06-25 03:00:00,14571.8,,,20250900,20251200,20251200
2025-06-25 04:00:00,14571.6,,,20250900,20251200,20251200
2025-06-25 05:00:00,14604.4,,,20250900,20251200,20251200
2025-06-25 08:00:00,14600.0,,,20250900,20251200,20251200
2025-06-25 13:00:00,14766.4,,,20250900,20251200,20251200
2025-06-25 14:00:00,14745.8,,,20250900,20251200,20251200
2025-06-25 15:00:00,14713.6,,,20250900,20251200,20251200
2025-06-25 16:00:00,14708.2,,,20250900,20251200,20251200
2025-06-25 17:00:00,14676.4,,,20250900,20251200,20251200
2025-06-25 18:00:00,14676.4,,,20250900,20251200,20251200
2025-06-25 19:00:00,14713.6,,,20250900,20251200,20251200
2025-06-25 20:00:00,14705.2,,,20250900,20251200,20251200
2025-06-25 23:00:00,14709.0,14869.0,14869.0,20250900,20251200,20251200
2025-06-26 00:00:00,14732.8,,,20250900,20251200,20251200
2025-06-26 01:00:00,14719.6,,,20250900,20251200,20251200
2025-06-26 03:00:00,14733.6,,,20250900,20251200,20251200
2025-06-26 09:00:00,14800.0,,,20250900,20251200,20251200
2025-06-26 10:00:00,14802.0,,,20250900,20251200,20251200
2025-06-26 11:00:00,14800.0,,,20250900,20251200,20251200
2025-06-26 12:00:00,14797.2,,,20250900,20251200,20251200
2025-06-26 13:00:00,14796.8,,,20250900,20251200,20251200
2025-06-26 14:00:00,14824.8,,,20250900,20251200,20251200
2025-06-26 15:00:00,14872.4,,,20250900,20251200,20251200
2025-06-26 16:00:00,14864.0,,,20250900,20251200,20251200
2025-06-26 17:00:00,14905.8,,,20250900,20251200,20251200
2025-06-26 18:00:00,14927.2,,,20250900,20251200,20251200
2025-06-26 19:00:00,14927.6,,,20250900,20251200,20251200
2025-06-26 20:00:00,14931.6,,,20250900,20251200,20251200
2025-06-26 21:00:00,14923.8,,,20250900,20251200,20251200
2025-06-26 23:00:00,14926.0,15091.0,15091.0,20250900,20251200,20251200
2025-06-27 01:00:00,14932.2,,,20250900,20251200,20251200
2025-06-27 06:00:00,14992.0,,,20250900,20251200,20251200
2025-06-27 13:00:00,14994.6,,,20250900,20251200,20251200
2025-06-27 14:00:00,14998.8,,,20250900,20251200,20251200
2025-06-27 15:00:00,15049.2,,,20250900,20251200,20251200
2025-06-27 16:00:00,15030.4,,,20250900,20251200,20251200
2025-06-27 17:00:00,15003.4,,,20250900,20251200,20251200
2025-06-27 18:00:00,14896.6,,,20250900,20251200,20251200
2025-06-27 19:00:00,15071.2,,,20250900,20251200,20251200
2025-06-27 20:00:00,15061.6,,,20250900,20251200,20251200
2025-06-27 23:00:00,15072.2,15242.2,15242.2,20250900,20251200,20251200
2025-06-30 00:00:00,15130.0,,,20250900,20251200,20251200
2025-06-30 01:00:00,15117.2,,,20250900,20251200,20251200
2025-06-30 02:00:00,15138.6,,,20250900,20251200,20251200
2025-06-30 03:00:00,15154.0,,,20250900,20251200,20251200
2025-06-30 04:00:00,15167.2,,,20250900,20251200,20251200
2025-06-30 05:00:00,15165.4,,,20250900,20251200,20251200
2025-06-30 07:00:00,15165.0,,,20250900,20251200,20251200
2025-06-30 08:00:00,15179.2,,,20250900,20251200,20251200
2025-06-30 12:00:00,15190.0,,,20250900,20251200,20251200
2025-06-30 13:00:00,15125.6,,,20250900,20251200,20251200
2025-06-30 14:00:00,15097.2,,,20250900,20251200,20251200
2025-06-30 15:00:00,15107.4,,,20250900,20251200,20251200
2025-06-30 16:00:00,15124.2,,,20250900,20251200,20251200
2025-06-30 17:00:00,15104.8,,,20250900,20251200,20251200
2025-06-30 18:00:00,15118.2,,,20250900,20251200,20251200
2025-06-30 19:00:00,15155.4,,,20250900,20251200,20251200
2025-06-30 20:00:00,15152.8,,,20250900,20251200,20251200
2025-06-30 23:00:00,15160.6,15330.6,15330.6,20250900,20251200,20251200
2025-07-01 01:00:00,15177.6,,,20250900,20251200,20251200
2025-07-01 02:00:00,15144.4,,,20250900,20251200,20251200
2025-07-01 03:00:00,15152.2,,,20250900,20251200,20251200
2025-07-01 04:00:00,15135.8,,,20250900,20251200,20251200
2025-07-01 05:00:00,15130.8,,,20250900,20251200,20251200
2025-07-01 06:00:00,15122.4,,,20250900,20251200,20251200
2025-07-01 12:00:00,15094.2,,,20250900,20251200,20251200
2025-07-01 13:00:00,15117.8,,,20250900,20251200,20251200
2025-07-01 14:00:00,14910.2,,,20250900,20251200,20251200
2025-07-01 15:00:00,14806.0,,,20250900,20251200,20251200
2025-07-01 16:00:00,14899.4,,,20250900,20251200,20251200
2025-07-01 17:00:00,14925.4,,,20250900,20251200,20251200
2025-07-01 18:00:00,14867.0,,,20250900,20251200,20251200
2025-07-01 19:00:00,14882.8,,,20250900,20251200,20251200
2025-07-01 23:00:00,14887.2,15057.2,15057.2,20250900,20251200,20251200
2025-07-02 01:00:00,14886.4,,,20250900,20251200,20251200
2025-07-02 02:00:00,14911.8,,,20250900,20251200,20251200
2025-07-02 04:00:00,14939.2,,,20250900,20251200,20251200
2025-07-02 05:00:00,14925.0,,,20250900,20251200,20251200
2025-07-02 13:00:00,14889.6,,,20250900,20251200,20251200
2025-07-02 14:00:00,14962.0,,,20250900,20251200,20251200
2025-07-02 15:00:00,14954.6,,,20250900,20251200,20251200
2025-07-02 16:00:00,14976.8,,,20250900,20251200,20251200
2025-07-02 17:00:00,14957.6,,,20250900,20251200,20251200
2025-07-02 18:00:00,14942.4,,,20250900,20251200,20251200
2025-07-02 19:00:00,14986.8,,,20250900,20251200,20251200
2025-07-02 20:00:00,14982.0,,,20250900,20251200,20251200
2025-07-02 23:00:00,14981.6,15151.6,15151.6,20250900,20251200,20251200
2025-07-03 00:00:00,14970.6,,,20250900,20251200,20251200
2025-07-03 03:00:00,14981.2,,,20250900,20251200,20251200
2025-07-03 12:00:00,15024.8,,,20250900,20251200,20251200
2025-07-03 13:00:00,15137.0,,,20250900,20251200,20251200
2025-07-03 14:00:00,15182.2,,,20250900,20251200,20251200
2025-07-03 15:00:00,15231.0,,,20250900,20251200,20251200
2025-07-03 16:00:00,15216.0,,,20250900,20251200,20251200
2025-07-03 17:00:00,15210.4,,,20250900,20251200,20251200
2025-07-03 23:00:00,15225.2,15395.2,15395.2,20250900,20251200,20251200
2025-07-04 01:00:00,15170.0,,,20250900,20251200,20251200
2025-07-04 09:00:00,15225.0,,,20250900,20251200,20251200
2025-07-04 23:00:00,15225.2,15395.2,15395.2,20250900,20251200,20251200
2025-07-07 00:00:00,15159.2,,,20250900,20251200,20251200
2025-07-07 01:00:00,15108.4,,,20250900,20251200,20251200
2025-07-07 02:00:00,15124.8,,,20250900,20251200,20251200
2025-07-07 09:00:00,15101.6,,,20250900,20251200,20251200
2025-07-07 12:00:00,15170.0,,,20250900,20251200,20251200
2025-07-07 13:00:00,15158.6,,,20250900,20251200,20251200
2025-07-07 14:00:00,15110.8,,,20250900,20251200,20251200
2025-07-07 15:00:00,15144.2,,,20250900,20251200,20251200
2025-07-07 16:00:00,15093.2,,,20250900,20251200,20251200
2025-07-07 17:00:00,15091.6,,,20250900,20251200,20251200
